sku,catalog_desc,id_product,similar_desc,elastic_score,normalized_score,preco_medio,categoria,marca,cor,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,129786759,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED REFLECTA 3 PORTAS 100 MDF SOBERANO GELIUS ESTANTE HOME PARA TV ATE 85 POLEGADAS 3 PORTAS LED REFLECTA 260CM SOBERANO GELIUS NATURALEOFF WHITE SV,11.950546,100.0,1453.19,ESTANTES,NAO INFORMADO,NATURAL BRANCO,NAO INFORMADO,MDF SOBERANO GELIUS,NAO INFORMADO,260CM,NAO INFORMADO,3
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,113960628,ESTANTE FIRENZE 2 PT BRANCA E NATURE 167 CM,10.988602,91.95062719310064,1263.79,ESTANTES,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,167CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,108379170,ESTANTE HOME RIPADA PARA TV ATE 84 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN OFF WHITE,10.908526,91.28056575825072,1479.67,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,126928566,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS 3 GAVETAS NOBRE CLEAN NATURALEOFF WHITE,10.908526,91.28056575825072,1641.17,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,95493454,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS NATURALEOFF WHITE,10.740605,89.8754333065619,1537.46,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,SIM,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,90229506,ESTANTE HOME RIPADO MODULADO PARA TV ATE 75 POLEGADAS NATURE OFF WHITE OURO PRETO LINEA BRASIL,9.658945,80.82429873915385,2379.14,ESTANTES,NAO INFORMADO,NATURAL BRANCO AMARELO PRETO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,45323543,RACK CLASSIC I OFF WHITE E NATURE 52X180 CM,9.634468,80.61947964553252,674.64,RACKS,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,52CM X 180CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,45847145,RACK CLASSIC I OFF WHITE E NATURE 52X218 CM,9.634468,80.61947964553252,725.27,RACKS,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,52CM X 218CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,45315768,RACK CLASSIC I OFF WHITE E NATURE 64X146 CM,9.634468,80.61947964553252,656.73,RACKS,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,64CM X 146CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,45436658,RACK CLASSIC I OFF WHITE E NATURE 64X180 CM,9.634468,80.61947964553252,780.56,RACKS,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,64CM X 180CM,NAO INFORMADO,NAO INFORMADO
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,90091166,GUARDA ROUPA CASAL 3 PORTAS COM ESPELHO 4 GAVETAS COSTA RICA SALLETO MOVEIS CINAMOMOOFF,10.095475,100.0,1039.23,GUARDA ROUPAS,SALLETO MOVEIS,MARROM BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,134500829,GUARDA ROUPA CASAL DEL PLATA 3 PORTAS 4 GAVETAS COM ESPELHO CINAMOMOOFF WHITE PANORAMA MOVEIS,10.095475,100.0,1443.9,GUARDA ROUPAS,NAO INFORMADO,MARROM BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,129679400,GUARDA ROUPA CASAL 3 PORTAS 4 GAVETAS COM ESPELHO CENTRAL PANAMA SALLETO CINAMOMO,9.3845005,92.95749333240883,1201.23,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,101985159,GUARDA ROUPA CASAL 3 PORTAS COM ESPELHO 4 GAVETAS COSTA RICA CINAMOMORIPADO,9.3845005,92.95749333240883,1005.68,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,RIPADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,91550617,GUARDA ROUPA CASAL 3 PORTAS COM ESPELHO E 4 GAVETAS COSTA RICA SALLETO MOVEIS CINAMOMO,9.3845005,92.95749333240883,934.43,GUARDA ROUPAS,SALLETO MOVEIS,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,109382110,GUARDA ROUPA CASAL 3 PORTAS DE CORRER COM ESPELHO 4 GAVETAS E PES QUITO ESPRESSO MOVEIS,9.3845005,92.95749333240883,1347.93,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,108262930,GUARDA ROUPA CASAL 3 PORTAS DE CORRER ESPELHO CENTRAL E 4 GAVETAS PANAMA SALLETO CINAMOMOOFF,9.3845005,92.95749333240883,1072.78,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,89963771,GUARDA ROUPA CASAL 3 PORTAS ESPELHADO 4 GAVETAS COSTA RICA SALLETO MOVEIS CINAMOMO,9.3845005,92.95749333240883,1183.66,GUARDA ROUPAS,SALLETTO MOVEIS,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,67520263,GUARDA ROUPA CASAL 4 ESPELHOS 3 PORTAS DE CORRER 4 GAVETAS MAX PREMIUM ESPRESSO,9.3845005,92.95749333240883,1167.46,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,43210473,GUARDA ROUPA CASAL 4 ESPELHOS 3 PORTAS DE CORRER 4 GAVETAS MAX PREMIUM ESPRESSO MOVEIS,9.3845005,92.95749333240883,1220.18,GUARDA ROUPAS,NAO INFORMADO,MARROM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4,3
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,66989102,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS,9.38049,100.0,695.59,GUARDA ROUPAS,NAO INFORMADO,MARROM,NAO INFORMADO,MDP,NAO INFORMADO,180CM,NAO INFORMADO,6
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,103125338,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO ESPRESSO MOVEIS,8.936164,95.26329648024783,756.91,GUARDA ROUPAS,NAO INFORMADO,PRETO MARROM,NAO INFORMADO,MDP,NAO INFORMADO,180CM,NAO INFORMADO,6
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,108374657,CLOSET GUARDA ROUPA MODULADO 210X70 CM PRETO,8.036793,85.6756203567191,747.12,GUARDA ROUPAS,NAO INFORMADO,PRETO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,210CM X 70CM,NAO INFORMADO,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,129731473,GUARDA BOX GULDI CASAL 138 X 188 AZUL,8.036793,85.6756203567191,1070.85,GUARDA ROUPAS,NAO INFORMADO,AZUL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,138CM X 188CM,NAO INFORMADO,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,129679374,GUARDA BOX GULDI SOLTEIRO 88 X 188 AZUL,8.036793,85.6756203567191,893.79,GUARDA ROUPAS,NAO INFORMADO,AZUL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,88CM X  188CM,NAO INFORMADO,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,75236587,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO,7.609627,81.12184971147562,501.28,GUARDA ROUPAS,NAO INFORMADO,PRETO,NAO INFORMADO,MDP,NAO INFORMADO,180CM,NAO INFORMADO,6
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,123495036,SOFA 3 LUGARES 215M RETRATIL E RECLINAVEL 2SS PARMA TEC LINHO BEGE A107XL215XP107 JW,7.437003,79.28160469229219,2299.0,SOFAS,NAO INFORMADO,MARROM,3,SIM,TEC LINHO,107CM X 216CM X 107CM,NAO INFORMADO,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,66154686,GUARDA ROUPA CLOSET BARCELONA 2 GAVETAS DEMOLICAO PRETO ARTEFAMOL MDP,7.046974,75.12373021025553,672.39,GUARDA ROUPAS,ARTEFAMOL,PRETO,NAO INFORMADO,MDP,NAO INFORMADO,NAO INFORMADO,2,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,134340087,SOFA BRONZE 3 LUGARES CORINO 191CMX83CM BEGE,6.8742657,73.28258651733545,1003.65,SOFAS,NAO INFORMADO,MARROM,3,NAO INFORMADO,NAO INFORMADO,191CM X 83CM,NAO INFORMADO,NAO INFORMADO
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,63135791,GUARDA ROUPA CASAL 6 PORTAS FALCO YESCASA AVENAGRAFITO,6.6769867,71.1795087463448,442.59,GUARDA ROUPAS,FALCO YESCASA,MARROM CINZA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,6
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,116244588,GUARDA ROUPA SOLTEIRO VENETO 2 PORTAS 3 GAVETAS 100 MDF PRETO MAMBEL,10.075544,100.0,1582.71,GUARDA ROUPAS,NAO INFORMADO,PRETO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,3,2
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,87189471,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE BRANCO,9.314181,92.44345516232174,1267.48,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,81074578,GUARDA ROUPA CASAL BELLUNO 2 PT 3 GV BRANCO,9.314181,92.44345516232174,1487.32,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,60827229,GUARDA ROUPA CASAL ELITE 2 PT 3 GV BRANCO,9.314181,92.44345516232174,1384.1,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,71653987,GUARDA ROUPA CASAL ELITE 2 PT 3 GV VANILLA,9.314181,92.44345516232174,1329.0,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
