sku,catalog_desc,id_product,similar_desc,elastic_score,normalized_score,preco_medio,categoria,marca,cor,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,129786759,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED REFLECTA 3 PORTAS 100 MDF SOBERANO GELIUS ESTANTE HOME PARA TV ATE 85 POLEGADAS 3 PORTAS LED REFLECTA 260CM SOBERANO GELIUS NATURALEOFF WHITE SV,2.2442577,61.66744291676592,1453.19,ESTANTES,NAO INFORMADO,NATURAL BRANCO,NAO INFORMADO,MDF SOBERANO GELIUS,NAO INFORMADO,260CM,NAO INFORMADO,3
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,69619493,ESTANTE ANAH FREIJO E PRETO 135 CM,1.2823136,35.23525873583618,569.98,ESTANTES,NAO INFORMADO,PRETO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,135CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,37998473,ESTANTE DIJON 2 PT 2 GV FREIJO E PRETA,1.2823136,35.23525873583618,848.41,ESTANTES,NAO INFORMADO,PRETO,NAO INFORMADO,FREIJO,NAO INFORMADO,NAO INFORMADO,2,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,54368818,ESTANTE DIJON 2 PT 2 GV FREIJO E PRETA 216 CM,1.2823136,35.23525873583618,1015.41,ESTANTES,NAO INFORMADO,PRETO,NAO INFORMADO,FREIJO,NAO INFORMADO,216CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,113960628,ESTANTE FIRENZE 2 PT BRANCA E NATURE 167 CM,1.2823136,35.23525873583618,1263.79,ESTANTES,NAO INFORMADO,BRANCO NATURAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,167CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,91122231,ESTANTE HOME IMPRESSAO RIPADA PARA TV ATE 75 POLEGADAS COM LED 1792CM REQUINTE GELIUS MOVEIS,1.2823136,35.23525873583618,1314.92,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1792CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,86589287,ESTANTE HOME PARA TV ATE 85 POLEGADAS COM LED REQUINTE 220CM GELIUS MOVEIS MARROMLEOFF WHITE,1.2823136,35.23525873583618,1359.41,ESTANTES,GELIUS MOVEIS,MARROM BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,220CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,85385169,ESTANTE HOME PARA TV ATE 85 POLEGADAS COM LED REQUINTE 220CM GELIUS MOVEIS OFF WHITE,1.2823136,35.23525873583618,1302.75,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,220CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,97975025,ESTANTE HOME RIPADA PARA TV ATE 84 POLEGADAS COM LED NOBRE 230CM GELIUS MOVEIS,1.2823136,35.23525873583618,2013.3,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,230CM,NAO INFORMADO,NAO INFORMADO
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,116244588,GUARDA ROUPA SOLTEIRO VENETO 2 PORTAS 3 GAVETAS 100 MDF PRETO MAMBEL,7.7624254,100.0,1582.71,GUARDA ROUPAS,NAO INFORMADO,PRETO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,87189471,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE BRANCO,7.0010624,90.19168673749832,1267.48,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,81074578,GUARDA ROUPA CASAL BELLUNO 2 PT 3 GV BRANCO,7.0010624,90.19168673749832,1487.32,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,60827229,GUARDA ROUPA CASAL ELITE 2 PT 3 GV BRANCO,7.0010624,90.19168673749832,1384.1,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,71653987,GUARDA ROUPA CASAL ELITE 2 PT 3 GV VANILLA,7.0010624,90.19168673749832,1329.0,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,87134269,GUARDA ROUPA MODULADO RIZON C 2 PORTAS E 3 GAVETAS COR BRANCO NOVO HORIZONTE,7.0010624,90.19168673749832,1027.78,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,91077328,GUARDA ROUPA SOLTEIRO 2 PORTAS DE CORRER 3 GAVETAS THOR PLUS BRANCO NOVO HORIZONTE,7.0010624,90.19168673749832,1062.0,GUARDA ROUPAS,THOR PLUS,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,132288074,GUARDA ROUPA SOLTEIRO 2 PORTAS E 3 GAVETAS VIRTUSTOLEDO BRANCO NOVO HORIZONTE,7.0010624,90.19168673749832,1470.43,GUARDA ROUPAS,VIRTUSTOLEDO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,104988912,GUARDA ROUPA SOLTEIRO NAIROBI 3 PT 2 GV IMBUIA E OFF WHITE,7.0010624,90.19168673749832,1208.07,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,IMBUIA,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,86987610,GUARDA ROUPA MODULADO RIZON C 2 PORTAS E 3 GAVETAS COR FREIJOFENDIOFF NOVO HORIZONTE,6.614091,85.20650001995512,1087.09,GUARDA ROUPAS,NAO INFORMADO,MARROM BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,105265930,GUARDA ROUPA CASAL 2 PORTAS 3 GAVETAS COM ESPELHO 100 MDF GRECIA BRANCO,6.38079,82.20098321331372,1643.82,GUARDA ROUPAS,NAO INFORMADO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,72567168,GUARDA ROUPA CASAL COM 2 ESPELHOS BELLUNO 2 PT 3 GV BRANCO,6.38079,82.20098321331372,1802.61,GUARDA ROUPAS,BELLUNO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,85496651,GUARDA ROUPA CASAL COM ESPELHO PARIS 3 PT 2 GV BRANCO,6.38079,82.20098321331372,764.59,GUARDA ROUPAS,NAO INFORMADO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,37085828,GUARDA ROUPA CASAL LUIZA 3 PT 2 GV COM 1 ESPELHO BRANCO,6.38079,82.20098321331372,681.09,GUARDA ROUPAS,NAO INFORMADO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,79643517,GUARDA ROUPA SOLTEIRO 2 PORTAS 3 GAVETAS COM ESPELHO VIRTUS PLUS NOVO HORIZONTE BRANCO,6.38079,82.20098321331372,996.36,GUARDA ROUPAS,VIRTUS PLUS NOVO HORIZONTE,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,97752086,GUARDA ROUPA SOLTEIRO COM ESPELHO 2 PORTAS 3 GAVETAS TORONTO NOVO HORIZONTE BRANCO,6.38079,82.20098321331372,1302.84,GUARDA ROUPAS,NAO INFORMADO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,115725511,GUARDA ROUPA SOLTEIRO COM ESPELHO 2 PORTAS 3 GAVETAS VIRTUS BRANCO MOVEIS NOVO HORIZONTE,6.38079,82.20098321331372,1322.89,GUARDA ROUPAS,VIRTUS,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,91745850,GUARDA ROUPA SOLTEIRO COM ESPELHO 2 PORTAS DE CORRER E 3 GAVETAS LOGAN AVELAOFF WHITE,6.38079,82.20098321331372,1353.39,GUARDA ROUPAS,LOGAN AVELAOFF,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,113038090,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA,5.45879,70.32325231750374,1321.39,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7908308742543,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,79957542,GUARDA ROUPA 2 PORTAS 3 GAVETAS AVILA NOVO HORIZONTE,5.45879,100.0,1350.73,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,2
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,114715180,GUARDA ROUPA SOLTEIRO LOGAN 4 PORTAS 2 GAVETAS 100 MDF BRANCOOLMO ITALIANO MAMBEL,10.229029,100.0,1181.26,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,114189077,GUARDA ROUPA SOLTEIRO RAVI 4 PORTAS 2 GAVETAS 100 MDF GRAFITTO MAMBEL,8.686756,84.92258649379136,1529.49,GUARDA ROUPAS,NAO INFORMADO,CINZA,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,81510147,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL BRANCOOLMO,7.925393,77.47942644409356,1501.26,GUARDA ROUPAS,LOGAN MAMBEL,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,90231818,GUARDA ROUPA SOLTEIRO LOGAN 4 PORTAS 2 GAVETAS BRANCOOLMO ITALIANO MANBEL,7.925393,77.47942644409356,1395.16,GUARDA ROUPAS,MANBEL,BRANCO,NAO INFORMADO,OLMO ITALIANO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,104121323,GUARDA ROUPA SOLTEIRO OREGON II 4 PT 2 GV NEVE,7.925393,77.47942644409356,529.97,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,80789482,GUARDA ROUPA LOGAN 4 PORTAS 100 MDF 100709 BRANCOOLMO MAMBEL MOVEIS,7.703752,75.31264208948865,1803.38,GUARDA ROUPAS,NAO INFORMADO,BRANCO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,108427171,GUARDA ROUPA CASAL 3 PORTAS 2 GAVETAS 100 MDF LONDON YESCASA AMENDOLA TOUCHOFF WHITE,7.159378,69.99078798192868,1547.26,GUARDA ROUPAS,YESCASA,BRANCO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,2,3
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,76078696,GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV BRANCO E ROSA,6.91815,67.63251917655136,507.55,GUARDA ROUPAS,NAO INFORMADO,BRANCO ROSA,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,126029162,ROUPEIRO LOGAN 100 MDF MAMBEL 160CM 4 PORTAS BRANCO E OLMO,6.7974586,66.45262810380143,1607.17,GUARDA ROUPAS,NAO INFORMADO,BRANCO MARROM,NAO INFORMADO,MDF MAMBEL,NAO INFORMADO,160CM,NAO INFORMADO,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,125194109,GUARDA ROUPA CASAL BARI 100 MDF 6 PT 2 GV NATURALLE E OFF WHITE,6.7724066,66.20771727208907,834.32,GUARDA ROUPAS,NAO INFORMADO,NATURAL BRANCO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,2,6
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,91801991,GUARDA ROUPA CASAL 3 PORTAS COM ESPELHO E 2 GAVETAS 100 MDF LONDON YESCASA BRANCO,6.539106,63.9269475137865,2069.95,GUARDA ROUPAS,YESCASA,BRANCO,SIM,MDF,NAO INFORMADO,NAO INFORMADO,2,3
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,77423774,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 2 GAVETAS 100 MDF LONDON YESCASA BRANCO,6.539106,63.9269475137865,1744.46,GUARDA ROUPAS,YESCASA,BRANCO,SIM,MDF,NAO INFORMADO,NAO INFORMADO,2,3
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,94222995,GUARDA ROUPA 4 PORTAS 2 GAVETAS LIVE,6.3831205,62.40201782593441,1104.82,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,98332568,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN,6.3831205,62.40201782593441,1629.55,GUARDA ROUPAS,LOGAN,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,81470061,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,6.3831205,100.0,1659.65,GUARDA ROUPAS,LOGAN MAMBEL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,113218852,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN OLMO ITALIANO,6.3831205,62.40201782593441,1645.25,GUARDA ROUPAS,LOGAN OLMO ITALIANO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,112986439,GUARDA ROUPA 4 PORTAS 2 GAVETAS LONDON,6.3831205,62.40201782593441,1149.21,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,113802801,GUARDA ROUPA SOLTEIRO YORK 4 PT 2 GV PRETO,6.3831205,62.40201782593441,818.73,GUARDA ROUPAS,NAO INFORMADO,PRETO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,107310056,GUARDA ROUPA SOLTEIRO MODERNI 100 MDF 4 PORTAS 3 GAVETAS NOVO HORIZONTE,6.161479,60.23522858327999,1042.15,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,MDF,NAO INFORMADO,NAO INFORMADO,3,4
7909903075975,GUARDA ROUPA 4 PORTAS 2 GAVETAS LOGAN MAMBEL,82701155,GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV AMENDOLA,5.762848,56.33817246974273,588.64,GUARDA ROUPAS,NAO INFORMADO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,2,4
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,84239847,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE BRANCO,7.645511,100.0,2094.42,GUARDA ROUPAS,NAO INFORMADO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,6,6
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,86793822,GUARDA ROUPA CASAL 6 PORTAS E 6 GAVETAS C ESPELHO DELLO PLUS BRANCO NOVO HORIZONTE,7.645511,100.0,2559.33,GUARDA ROUPAS,DELLO PLUS,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,6,6
7908308742420,GUARDA ROUPA 6 PORTAS 6 GAVETAS COM ESPELHO RENO NOVO HORIZONTE,126843905,GUARDA ROUPA CASAL 6 PORTAS E 6 GAVETAS C ESPELHO DELLOTRENTO BRANCO NOVO HORIZONTE,7.645511,100.0,2967.97,GUARDA ROUPAS,DELLOTRENTO,BRANCO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,6,6
