sku,catalog_desc,id_product,similar_desc,elastic_score,normalized_score,preco_medio,categoria,marca,cor,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,114104643,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS MARROMLE,33.9194,100.0,1534.96,ESTANTES,GELIUS MOVEIS,MARROM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,86589287,ESTANTE HOME PARA TV ATE 85 POLEGADAS COM LED REQUINTE 220CM GELIUS MOVEIS MARROMLEOFF WHITE,26.505394,78.14228435644497,1359.41,ESTANTES,GELIUS MOVEIS,MARROM BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,220CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,94496216,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,25.368732,100.0,1525.7,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,113036259,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN,24.089582,71.0200711097484,1603.68,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,95493454,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS NATURALEOFF WHITE,23.705822,69.88868317246177,1537.46,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,SIM,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,127276627,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS 3 GAVETAS NOBRE CLEAN,23.383043,68.93707730679198,1437.18,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,108661635,ESTANTE HOME RIPADA PARA TV ATE 84 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN,22.126558,65.23275175858063,1453.86,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,85385046,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED NOBRE 230CM GELIUS MOVEIS,22.036062,64.96595458646084,1673.1,ESTANTES,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,230CM,NAO INFORMADO,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,126928566,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS 3 GAVETAS NOBRE CLEAN NATURALEOFF WHITE,21.94561,64.69928713361675,1641.17,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
7909903272879,ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS,108379170,ESTANTE HOME RIPADA PARA TV ATE 84 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN OFF WHITE,21.12629,62.28379629356651,1479.67,ESTANTES,NAO INFORMADO,BRANCO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,3,NAO INFORMADO
